time	, clk	 rst	, X	, Y	, Z	
7020	 1	   0	              6	              12	                        72	
7025	 0	   0	              6	              12	                        72	
7030	 1	   0	              6	              12	                        72	
7035	 0	   0	              6	              12	                        72	
7040	 1	   0	              6	              12	                        72	
7045	 0	   0	              6	              12	                        72	
7050	 1	   0	              6	              12	                        72	
7055	 0	   0	              6	              12	                        72	
7060	 1	   0	              6	              12	                        72	
7065	 0	   0	              6	              12	                        72	
7070	 1	   0	              6	              12	                        72	
7075	 0	   0	              6	              12	                        72	
7080	 1	   0	              6	              12	                        72	
7085	 0	   0	              6	              12	                        72	
7090	 1	   0	              6	              12	                        72	
7095	 0	   0	              6	              12	                        72	
7100	 1	   0	              6	              12	                        72	
7105	 0	   0	              6	              12	                        72	
7110	 1	   1	              6	              12	                         0	
7115	 0	   1	              6	              12	                         0	
7120	 1	   0	              6	              12	                         0	
7125	 0	   0	              6	              12	                         0	
7130	 1	   0	              6	              12	                        72	
7135	 0	   0	              6	              12	                        72	
7140	 1	   0	              6	              12	                        72	
7145	 0	   0	              6	              12	                        72	
7150	 1	   0	              6	              12	                        72	
7155	 0	   0	              6	              12	                        72	
7160	 1	   0	              6	              12	                        72	
7165	 0	   0	              6	              12	                        72	
7170	 1	   0	              6	              12	                        72	
7175	 0	   0	              6	              12	                        72	
7180	 1	   0	              6	              12	                        72	
7185	 0	   0	              6	              12	                        72	
7190	 1	   0	              6	              12	                        72	
7195	 0	   0	              6	              12	                        72	
7200	 1	   0	              6	              12	                        72	
7205	 0	   0	              6	              12	                        72	
7210	 1	   0	              6	              12	                        72	
7215	 0	   0	              6	              12	                        72	
7220	 1	   1	              6	              12	                         0	
7225	 0	   1	              6	              12	                         0	
7230	 1	   0	              6	              12	                         0	
7235	 0	   0	              6	              12	                         0	
7240	 1	   0	              6	              12	                        72	
7245	 0	   0	              6	              12	                        72	
7250	 1	   0	              6	              12	                        72	
7255	 0	   0	              6	              12	                        72	
7260	 1	   0	              6	              12	                        72	
7265	 0	   0	              6	              12	                        72	
7270	 1	   0	              6	              12	                        72	
7275	 0	   0	              6	              12	                        72	
7280	 1	   0	              6	              12	                        72	
7285	 0	   0	              6	              12	                        72	
7290	 1	   0	              6	              12	                        72	
7295	 0	   0	              6	              12	                        72	
7300	 1	   0	              6	              12	                        72	
7305	 0	   0	              6	              12	                        72	
7310	 1	   0	              6	              12	                        72	
7315	 0	   0	              6	              12	                        72	
7320	 1	   0	              6	              12	                        72	
7325	 0	   0	              6	              12	                        72	
7330	 1	   1	              6	              12	                         0	
7335	 0	   1	              6	              12	                         0	
7340	 1	   0	              6	              12	                         0	
7345	 0	   0	              6	              12	                         0	
7350	 1	   0	              6	              12	                        72	
7355	 0	   0	              6	              12	                        72	
7360	 1	   0	              6	              12	                        72	
7365	 0	   0	              6	              12	                        72	
7370	 1	   0	              6	              12	                        72	
7375	 0	   0	              6	              12	                        72	
7380	 1	   0	              6	              12	                        72	
7385	 0	   0	              6	              12	                        72	
7390	 1	   0	              6	              12	                        72	
7395	 0	   0	              6	              12	                        72	
7400	 1	   0	              6	              12	                        72	
7405	 0	   0	              6	              12	                        72	
7410	 1	   0	              6	              12	                        72	
7415	 0	   0	              6	              12	                        72	
7420	 1	   0	              6	              12	                        72	
7425	 0	   0	              6	              12	                        72	
7430	 1	   0	              6	              12	                        72	
7435	 0	   0	              6	              12	                        72	
7440	 1	   1	              6	              12	                         0	
7445	 0	   1	              6	              12	                         0	
7450	 1	   0	              6	              12	                         0	
7455	 0	   0	              6	              12	                         0	
7460	 1	   0	              6	              12	                        72	
7465	 0	   0	              6	              12	                        72	
7470	 1	   0	              6	              12	                        72	
7475	 0	   0	              6	              12	                        72	
7480	 1	   0	              6	              12	                        72	
7485	 0	   0	              6	              12	                        72	
7490	 1	   0	              6	              12	                        72	
7495	 0	   0	              6	              12	                        72	
7500	 1	   0	              6	              12	                        72	
7505	 0	   0	              6	              12	                        72	
7510	 1	   0	              6	              12	                        72	
7515	 0	   0	              6	              12	                        72	
7520	 1	   0	              6	              12	                        72	
7525	 0	   0	              6	              12	                        72	
7530	 1	   0	              6	              12	                        72	
7535	 0	   0	              6	              12	                        72	
7540	 1	   0	              6	              12	                        72	
7545	 0	   0	              6	              12	                        72	
7550	 1	   1	              6	              12	                         0	
7555	 0	   1	              6	              12	                         0	
7560	 1	   0	              6	              12	                         0	
7565	 0	   0	              6	              12	                         0	
7570	 1	   0	              6	              12	                        72	
7575	 0	   0	              6	              12	                        72	
7580	 1	   0	              6	              12	                        72	
7585	 0	   0	              6	              12	                        72	
7590	 1	   0	              6	              12	                        72	
7595	 0	   0	              6	              12	                        72	
7600	 1	   0	              6	              12	                        72	
7605	 0	   0	              6	              12	                        72	
7610	 1	   0	              6	              12	                        72	
7615	 0	   0	              6	              12	                        72	
7620	 1	   0	              6	              12	                        72	
7625	 0	   0	              6	              12	                        72	
7630	 1	   0	              6	              12	                        72	
7635	 0	   0	              6	              12	                        72	
7640	 1	   0	              6	              12	                        72	
7645	 0	   0	              6	              12	                        72	
7650	 1	   0	              6	              12	                        72	
7655	 0	   0	              6	              12	                        72	
7660	 1	   1	              6	              12	                         0	
7665	 0	   1	              6	              12	                         0	
7670	 1	   0	              6	              12	                         0	
7675	 0	   0	              6	              12	                         0	
7680	 1	   0	              6	              12	                        72	
7685	 0	   0	              6	              12	                        72	
7690	 1	   0	              6	              12	                        72	
7695	 0	   0	              6	              12	                        72	
7700	 1	   0	              6	              12	                        72	
7705	 0	   0	              6	              12	                        72	
7710	 1	   0	              6	              12	                        72	
7715	 0	   0	              6	              12	                        72	
7720	 1	   0	              6	              12	                        72	
7725	 0	   0	              6	              12	                        72	
7730	 1	   0	              6	              12	                        72	
7735	 0	   0	              6	              12	                        72	
7740	 1	   0	              6	              12	                        72	
7745	 0	   0	              6	              12	                        72	
7750	 1	   0	              6	              12	                        72	
7755	 0	   0	              6	              12	                        72	
7760	 1	   0	              6	              12	                        72	
7765	 0	   0	              6	              12	                        72	
7770	 1	   1	              6	              12	                         0	
7775	 0	   1	              6	              12	                         0	
7780	 1	   0	              7	              12	                         0	
7785	 0	   0	              7	              12	                         0	
7790	 1	   0	              7	              12	                        84	
7795	 0	   0	              7	              12	                        84	
7800	 1	   0	              7	              12	                        84	
7805	 0	   0	              7	              12	                        84	
7810	 1	   0	              7	              12	                        84	
7815	 0	   0	              7	              12	                        84	
7820	 1	   0	              7	              12	                        84	
7825	 0	   0	              7	              12	                        84	
7830	 1	   0	              7	              12	                        84	
7835	 0	   0	              7	              12	                        84	
7840	 1	   0	              7	              12	                        84	
7845	 0	   0	              7	              12	                        84	
7850	 1	   0	              7	              12	                        84	
7855	 0	   0	              7	              12	                        84	
7860	 1	   0	              7	              12	                        84	
7865	 0	   0	              7	              12	                        84	
7870	 1	   0	              7	              12	                        84	
7875	 0	   0	              7	              12	                        84	
7880	 1	   1	              7	              12	                         0	
7885	 0	   1	              7	              12	                         0	
7890	 1	   0	              7	              12	                         0	
7895	 0	   0	              7	              12	                         0	
7900	 1	   0	              7	              12	                        84	
7905	 0	   0	              7	              12	                        84	
7910	 1	   0	              7	              12	                        84	
7915	 0	   0	              7	              12	                        84	
7920	 1	   0	              7	              12	                        84	
7925	 0	   0	              7	              12	                        84	
7930	 1	   0	              7	              12	                        84	
7935	 0	   0	              7	              12	                        84	
7940	 1	   0	              7	              12	                        84	
7945	 0	   0	              7	              12	                        84	
7950	 1	   0	              7	              12	                        84	
7955	 0	   0	              7	              12	                        84	
7960	 1	   0	              7	              12	                        84	
7965	 0	   0	              7	              12	                        84	
7970	 1	   0	              7	              12	                        84	
7975	 0	   0	              7	              12	                        84	
7980	 1	   0	              7	              12	                        84	
7985	 0	   0	              7	              12	                        84	
7990	 1	   1	              7	              12	                         0	
7995	 0	   1	              7	              12	                         0	
8000	 1	   0	              7	              12	                         0	
8005	 0	   0	              7	              12	                         0	
8010	 1	   0	              7	              12	                        84	
8015	 0	   0	              7	              12	                        84	
8020	 1	   0	              7	              12	                        84	
8025	 0	   0	              7	              12	                        84	
8030	 1	   0	              7	              12	                        84	
8035	 0	   0	              7	              12	                        84	
8040	 1	   0	              7	              12	                        84	
8045	 0	   0	              7	              12	                        84	
8050	 1	   0	              7	              12	                        84	
8055	 0	   0	              7	              12	                        84	
8060	 1	   0	              7	              12	                        84	
8065	 0	   0	              7	              12	                        84	
8070	 1	   0	              7	              12	                        84	
8075	 0	   0	              7	              12	                        84	
8080	 1	   0	              7	              12	                        84	
8085	 0	   0	              7	              12	                        84	
8090	 1	   0	              7	              12	                        84	
8095	 0	   0	              7	              12	                        84	
8100	 1	   1	              7	              12	                         0	
8105	 0	   1	              7	              12	                         0	
8110	 1	   0	              7	              12	                         0	
8115	 0	   0	              7	              12	                         0	
8120	 1	   0	              7	              12	                        84	
8125	 0	   0	              7	              12	                        84	
8130	 1	   0	              7	              12	                        84	
8135	 0	   0	              7	              12	                        84	
8140	 1	   0	              7	              12	                        84	
8145	 0	   0	              7	              12	                        84	
8150	 1	   0	              7	              12	                        84	
8155	 0	   0	              7	              12	                        84	
8160	 1	   0	              7	              12	                        84	
8165	 0	   0	              7	              12	                        84	
8170	 1	   0	              7	              12	                        84	
8175	 0	   0	              7	              12	                        84	
8180	 1	   0	              7	              12	                        84	
8185	 0	   0	              7	              12	                        84	
8190	 1	   0	              7	              12	                        84	
8195	 0	   0	              7	              12	                        84	
8200	 1	   0	              7	              12	                        84	
8205	 0	   0	              7	              12	                        84	
8210	 1	   1	              7	              12	                         0	
8215	 0	   1	              7	              12	                         0	
8220	 1	   0	              7	              12	                         0	
8225	 0	   0	              7	              12	                         0	
8230	 1	   0	              7	              12	                        84	
8235	 0	   0	              7	              12	                        84	
8240	 1	   0	              7	              12	                        84	
8245	 0	   0	              7	              12	                        84	
8250	 1	   0	              7	              12	                        84	
8255	 0	   0	              7	              12	                        84	
8260	 1	   0	              7	              12	                        84	
8265	 0	   0	              7	              12	                        84	
8270	 1	   0	              7	              12	                        84	
8275	 0	   0	              7	              12	                        84	
8280	 1	   0	              7	              12	                        84	
8285	 0	   0	              7	              12	                        84	
8290	 1	   0	              7	              12	                        84	
8295	 0	   0	              7	              12	                        84	
8300	 1	   0	              7	              12	                        84	
8305	 0	   0	              7	              12	                        84	
8310	 1	   0	              7	              12	                        84	
8315	 0	   0	              7	              12	                        84	
8320	 1	   1	              7	              12	                         0	
8325	 0	   1	              7	              12	                         0	
8330	 1	   0	              7	              12	                         0	
8335	 0	   0	              7	              12	                         0	
8340	 1	   0	              7	              12	                        84	
8345	 0	   0	              7	              12	                        84	
8350	 1	   0	              7	              12	                        84	
8355	 0	   0	              7	              12	                        84	
8360	 1	   0	              7	              12	                        84	
8365	 0	   0	              7	              12	                        84	
8370	 1	   0	              7	              12	                        84	
8375	 0	   0	              7	              12	                        84	
8380	 1	   0	              7	              12	                        84	
8385	 0	   0	              7	              12	                        84	
8390	 1	   0	              7	              12	                        84	
8395	 0	   0	              7	              12	                        84	
8400	 1	   0	              7	              12	                        84	
8405	 0	   0	              7	              12	                        84	
8410	 1	   0	              7	              12	                        84	
8415	 0	   0	              7	              12	                        84	
8420	 1	   0	              7	              12	                        84	
8425	 0	   0	              7	              12	                        84	
8430	 1	   1	              7	              12	                         0	
8435	 0	   1	              7	              12	                         0	
8440	 1	   0	              7	              12	                         0	
8445	 0	   0	              7	              12	                         0	
8450	 1	   0	              7	              12	                        84	
8455	 0	   0	              7	              12	                        84	
8460	 1	   0	              7	              12	                        84	
8465	 0	   0	              7	              12	                        84	
8470	 1	   0	              7	              12	                        84	
8475	 0	   0	              7	              12	                        84	
8480	 1	   0	              7	              12	                        84	
8485	 0	   0	              7	              12	                        84	
8490	 1	   0	              7	              12	                        84	
8495	 0	   0	              7	              12	                        84	
8500	 1	   0	              7	              12	                        84	
8505	 0	   0	              7	              12	                        84	
8510	 1	   0	              7	              12	                        84	
8515	 0	   0	              7	              12	                        84	
8520	 1	   0	              7	              12	                        84	
8525	 0	   0	              7	              12	                        84	
8530	 1	   0	              7	              12	                        84	
8535	 0	   0	              7	              12	                        84	
8540	 1	   1	              7	              12	                         0	
8545	 0	   1	              7	              12	                         0	
8550	 1	   0	              7	              12	                         0	
8555	 0	   0	              7	              12	                         0	
8560	 1	   0	              7	              12	                        84	
8565	 0	   0	              7	              12	                        84	
8570	 1	   0	              7	              12	                        84	
8575	 0	   0	              7	              12	                        84	
8580	 1	   0	              7	              12	                        84	
8585	 0	   0	              7	              12	                        84	
8590	 1	   0	              7	              12	                        84	
8595	 0	   0	              7	              12	                        84	
8600	 1	   0	              7	              12	                        84	
8605	 0	   0	              7	              12	                        84	
8610	 1	   0	              7	              12	                        84	
8615	 0	   0	              7	              12	                        84	
8620	 1	   0	              7	              12	                        84	
8625	 0	   0	              7	              12	                        84	
8630	 1	   0	              7	              12	                        84	
8635	 0	   0	              7	              12	                        84	
8640	 1	   0	              7	              12	                        84	
8645	 0	   0	              7	              12	                        84	
8650	 1	   1	              7	              12	                         0	
8655	 0	   1	              7	              12	                         0	
8660	 1	   0	              7	              12	                         0	
8665	 0	   0	              7	              12	                         0	
8670	 1	   0	              7	              12	                        84	
8675	 0	   0	              7	              12	                        84	
8680	 1	   0	              7	              12	                        84	
8685	 0	   0	              7	              12	                        84	
8690	 1	   0	              7	              12	                        84	
8695	 0	   0	              7	              12	                        84	
8700	 1	   0	              7	              12	                        84	
8705	 0	   0	              7	              12	                        84	
8710	 1	   0	              7	              12	                        84	
8715	 0	   0	              7	              12	                        84	
8720	 1	   0	              7	              12	                        84	
8725	 0	   0	              7	              12	                        84	
8730	 1	   0	              7	              12	                        84	
8735	 0	   0	              7	              12	                        84	
8740	 1	   0	              7	              12	                        84	
8745	 0	   0	              7	              12	                        84	
8750	 1	   0	              7	              12	                        84	
8755	 0	   0	              7	              12	                        84	
8760	 1	   1	              7	              12	                         0	
8765	 0	   1	              7	              12	                         0	
8770	 1	   0	              7	              12	                         0	
8775	 0	   0	              7	              12	                         0	
8780	 1	   0	              7	              12	                        84	
8785	 0	   0	              7	              12	                        84	
8790	 1	   0	              7	              12	                        84	
8795	 0	   0	              7	              12	                        84	
8800	 1	   0	              7	              12	                        84	
8805	 0	   0	              7	              12	                        84	
8810	 1	   0	              7	              12	                        84	
8815	 0	   0	              7	              12	                        84	
8820	 1	   0	              7	              12	                        84	
8825	 0	   0	              7	              12	                        84	
8830	 1	   0	              7	              12	                        84	
8835	 0	   0	              7	              12	                        84	
8840	 1	   0	              7	              12	                        84	
8845	 0	   0	              7	              12	                        84	
8850	 1	   0	              7	              12	                        84	
8855	 0	   0	              7	              12	                        84	
8860	 1	   0	              7	              12	                        84	
8865	 0	   0	              7	              12	                        84	
8870	 1	   1	              7	              12	                         0	
8875	 0	   1	              7	              12	                         0	
8880	 1	   0	              8	              12	                         0	
8885	 0	   0	              8	              12	                         0	
8890	 1	   0	              8	              12	                        96	
8895	 0	   0	              8	              12	                        96	
8900	 1	   0	              8	              12	                        96	
8905	 0	   0	              8	              12	                        96	
8910	 1	   0	              8	              12	                        96	
8915	 0	   0	              8	              12	                        96	
8920	 1	   0	              8	              12	                        96	
8925	 0	   0	              8	              12	                        96	
8930	 1	   0	              8	              12	                        96	
8935	 0	   0	              8	              12	                        96	
8940	 1	   0	              8	              12	                        96	
8945	 0	   0	              8	              12	                        96	
8950	 1	   0	              8	              12	                        96	
8955	 0	   0	              8	              12	                        96	
8960	 1	   0	              8	              12	                        96	
8965	 0	   0	              8	              12	                        96	
8970	 1	   0	              8	              12	                        96	
8975	 0	   0	              8	              12	                        96	
8980	 1	   1	              8	              12	                         0	
8985	 0	   1	              8	              12	                         0	
8990	 1	   0	              8	              12	                         0	
8995	 0	   0	              8	              12	                         0	
9000	 1	   0	              8	              12	                        96	
9005	 0	   0	              8	              12	                        96	
9010	 1	   0	              8	              12	                        96	
9015	 0	   0	              8	              12	                        96	
9020	 1	   0	              8	              12	                        96	
9025	 0	   0	              8	              12	                        96	
9030	 1	   0	              8	              12	                        96	
9035	 0	   0	              8	              12	                        96	
9040	 1	   0	              8	              12	                        96	
9045	 0	   0	              8	              12	                        96	
9050	 1	   0	              8	              12	                        96	
9055	 0	   0	              8	              12	                        96	
9060	 1	   0	              8	              12	                        96	
9065	 0	   0	              8	              12	                        96	
9070	 1	   0	              8	              12	                        96	
9075	 0	   0	              8	              12	                        96	
9080	 1	   0	              8	              12	                        96	
9085	 0	   0	              8	              12	                        96	
9090	 1	   1	              8	              12	                         0	
9095	 0	   1	              8	              12	                         0	
9100	 1	   0	              8	              12	                         0	
9105	 0	   0	              8	              12	                         0	
9110	 1	   0	              8	              12	                        96	
9115	 0	   0	              8	              12	                        96	
9120	 1	   0	              8	              12	                        96	
9125	 0	   0	              8	              12	                        96	
9130	 1	   0	              8	              12	                        96	
9135	 0	   0	              8	              12	                        96	
9140	 1	   0	              8	              12	                        96	
9145	 0	   0	              8	              12	                        96	
9150	 1	   0	              8	              12	                        96	
9155	 0	   0	              8	              12	                        96	
9160	 1	   0	              8	              12	                        96	
9165	 0	   0	              8	              12	                        96	
9170	 1	   0	              8	              12	                        96	
9175	 0	   0	              8	              12	                        96	
9180	 1	   0	              8	              12	                        96	
9185	 0	   0	              8	              12	                        96	
9190	 1	   0	              8	              12	                        96	
9195	 0	   0	              8	              12	                        96	
9200	 1	   1	              8	              12	                         0	
9205	 0	   1	              8	              12	                         0	
9210	 1	   0	              8	              12	                         0	
9215	 0	   0	              8	              12	                         0	
9220	 1	   0	              8	              12	                        96	
9225	 0	   0	              8	              12	                        96	
9230	 1	   0	              8	              12	                        96	
9235	 0	   0	              8	              12	                        96	
9240	 1	   0	              8	              12	                        96	
9245	 0	   0	              8	              12	                        96	
9250	 1	   0	              8	              12	                        96	
9255	 0	   0	              8	              12	                        96	
9260	 1	   0	              8	              12	                        96	
9265	 0	   0	              8	              12	                        96	
9270	 1	   0	              8	              12	                        96	
9275	 0	   0	              8	              12	                        96	
9280	 1	   0	              8	              12	                        96	
9285	 0	   0	              8	              12	                        96	
9290	 1	   0	              8	              12	                        96	
9295	 0	   0	              8	              12	                        96	
9300	 1	   0	              8	              12	                        96	
9305	 0	   0	              8	              12	                        96	
9310	 1	   1	              8	              12	                         0	
9315	 0	   1	              8	              12	                         0	
9320	 1	   0	              8	              12	                         0	
9325	 0	   0	              8	              12	                         0	
9330	 1	   0	              8	              12	                        96	
9335	 0	   0	              8	              12	                        96	
9340	 1	   0	              8	              12	                        96	
9345	 0	   0	              8	              12	                        96	
9350	 1	   0	              8	              12	                        96	
9355	 0	   0	              8	              12	                        96	
9360	 1	   0	              8	              12	                        96	
9365	 0	   0	              8	              12	                        96	
9370	 1	   0	              8	              12	                        96	
9375	 0	   0	              8	              12	                        96	
9380	 1	   0	              8	              12	                        96	
9385	 0	   0	              8	              12	                        96	
9390	 1	   0	              8	              12	                        96	
9395	 0	   0	              8	              12	                        96	
9400	 1	   0	              8	              12	                        96	
9405	 0	   0	              8	              12	                        96	
9410	 1	   0	              8	              12	                        96	
9415	 0	   0	              8	              12	                        96	
9420	 1	   1	              8	              12	                         0	
9425	 0	   1	              8	              12	                         0	
9430	 1	   0	              8	              12	                         0	
9435	 0	   0	              8	              12	                         0	
9440	 1	   0	              8	              12	                        96	
9445	 0	   0	              8	              12	                        96	
9450	 1	   0	              8	              12	                        96	
9455	 0	   0	              8	              12	                        96	
9460	 1	   0	              8	              12	                        96	
9465	 0	   0	              8	              12	                        96	
9470	 1	   0	              8	              12	                        96	
9475	 0	   0	              8	              12	                        96	
9480	 1	   0	              8	              12	                        96	
9485	 0	   0	              8	              12	                        96	
9490	 1	   0	              8	              12	                        96	
9495	 0	   0	              8	              12	                        96	
9500	 1	   0	              8	              12	                        96	
9505	 0	   0	              8	              12	                        96	
9510	 1	   0	              8	              12	                        96	
9515	 0	   0	              8	              12	                        96	
9520	 1	   0	              8	              12	                        96	
9525	 0	   0	              8	              12	                        96	
9530	 1	   1	              8	              12	                         0	
9535	 0	   1	              8	              12	                         0	
9540	 1	   0	              8	              12	                         0	
9545	 0	   0	              8	              12	                         0	
9550	 1	   0	              8	              12	                        96	
9555	 0	   0	              8	              12	                        96	
9560	 1	   0	              8	              12	                        96	
9565	 0	   0	              8	              12	                        96	
9570	 1	   0	              8	              12	                        96	
9575	 0	   0	              8	              12	                        96	
9580	 1	   0	              8	              12	                        96	
9585	 0	   0	              8	              12	                        96	
9590	 1	   0	              8	              12	                        96	
9595	 0	   0	              8	              12	                        96	
9600	 1	   0	              8	              12	                        96	
9605	 0	   0	              8	              12	                        96	
9610	 1	   0	              8	              12	                        96	
9615	 0	   0	              8	              12	                        96	
9620	 1	   0	              8	              12	                        96	
9625	 0	   0	              8	              12	                        96	
9630	 1	   0	              8	              12	                        96	
9635	 0	   0	              8	              12	                        96	
9640	 1	   1	              8	              12	                         0	
9645	 0	   1	              8	              12	                         0	
9650	 1	   0	              8	              12	                         0	
9655	 0	   0	              8	              12	                         0	
9660	 1	   0	              8	              12	                        96	
9665	 0	   0	              8	              12	                        96	
9670	 1	   0	              8	              12	                        96	
9675	 0	   0	              8	              12	                        96	
9680	 1	   0	              8	              12	                        96	
9685	 0	   0	              8	              12	                        96	
9690	 1	   0	              8	              12	                        96	
9695	 0	   0	              8	              12	                        96	
9700	 1	   0	              8	              12	                        96	
9705	 0	   0	              8	              12	                        96	
9710	 1	   0	              8	              12	                        96	
9715	 0	   0	              8	              12	                        96	
9720	 1	   0	              8	              12	                        96	
9725	 0	   0	              8	              12	                        96	
9730	 1	   0	              8	              12	                        96	
9735	 0	   0	              8	              12	                        96	
9740	 1	   0	              8	              12	                        96	
9745	 0	   0	              8	              12	                        96	
9750	 1	   1	              8	              12	                         0	
9755	 0	   1	              8	              12	                         0	
9760	 1	   0	              8	              12	                         0	
9765	 0	   0	              8	              12	                         0	
9770	 1	   0	              8	              12	                        96	
9775	 0	   0	              8	              12	                        96	
9780	 1	   0	              8	              12	                        96	
9785	 0	   0	              8	              12	                        96	
9790	 1	   0	              8	              12	                        96	
9795	 0	   0	              8	              12	                        96	
9800	 1	   0	              8	              12	                        96	
9805	 0	   0	              8	              12	                        96	
9810	 1	   0	              8	              12	                        96	
9815	 0	   0	              8	              12	                        96	
9820	 1	   0	              8	              12	                        96	
9825	 0	   0	              8	              12	                        96	
9830	 1	   0	              8	              12	                        96	
9835	 0	   0	              8	              12	                        96	
9840	 1	   0	              8	              12	                        96	
9845	 0	   0	              8	              12	                        96	
9850	 1	   0	              8	              12	                        96	
9855	 0	   0	              8	              12	                        96	
9860	 1	   1	              8	              12	                         0	
9865	 0	   1	              8	              12	                         0	
9870	 1	   0	              8	              12	                         0	
9875	 0	   0	              8	              12	                         0	
9880	 1	   0	              8	              12	                        96	
9885	 0	   0	              8	              12	                        96	
9890	 1	   0	              8	              12	                        96	
9895	 0	   0	              8	              12	                        96	
9900	 1	   0	              8	              12	                        96	
9905	 0	   0	              8	              12	                        96	
9910	 1	   0	              8	              12	                        96	
9915	 0	   0	              8	              12	                        96	
9920	 1	   0	              8	              12	                        96	
9925	 0	   0	              8	              12	                        96	
9930	 1	   0	              8	              12	                        96	
9935	 0	   0	              8	              12	                        96	
9940	 1	   0	              8	              12	                        96	
9945	 0	   0	              8	              12	                        96	
9950	 1	   0	              8	              12	                        96	
9955	 0	   0	              8	              12	                        96	
9960	 1	   0	              8	              12	                        96	
9965	 0	   0	              8	              12	                        96	
9970	 1	   1	              8	              12	                         0	
9975	 0	   1	              8	              12	                         0	
9980	 1	   0	              9	              12	                         0	
9985	 0	   0	              9	              12	                         0	
9990	 1	   0	              9	              12	                       108	
9995	 0	   0	              9	              12	                       108	
10000	 1	   0	              9	              12	                       108	
10005	 0	   0	              9	              12	                       108	
10010	 1	   0	              9	              12	                       108	
10015	 0	   0	              9	              12	                       108	
10020	 1	   0	              9	              12	                       108	
10025	 0	   0	              9	              12	                       108	
10030	 1	   0	              9	              12	                       108	
10035	 0	   0	              9	              12	                       108	
10040	 1	   0	              9	              12	                       108	
10045	 0	   0	              9	              12	                       108	
10050	 1	   0	              9	              12	                       108	
10055	 0	   0	              9	              12	                       108	
10060	 1	   0	              9	              12	                       108	
10065	 0	   0	              9	              12	                       108	
10070	 1	   0	              9	              12	                       108	
10075	 0	   0	              9	              12	                       108	
10080	 1	   1	              9	              12	                         0	
10085	 0	   1	              9	              12	                         0	
10090	 1	   0	              9	              12	                         0	
10095	 0	   0	              9	              12	                         0	
10100	 1	   0	              9	              12	                       108	
10105	 0	   0	              9	              12	                       108	
10110	 1	   0	              9	              12	                       108	
10115	 0	   0	              9	              12	                       108	
10120	 1	   0	              9	              12	                       108	
10125	 0	   0	              9	              12	                       108	
10130	 1	   0	              9	              12	                       108	
10135	 0	   0	              9	              12	                       108	
10140	 1	   0	              9	              12	                       108	
10145	 0	   0	              9	              12	                       108	
10150	 1	   0	              9	              12	                       108	
10155	 0	   0	              9	              12	                       108	
10160	 1	   0	              9	              12	                       108	
10165	 0	   0	              9	              12	                       108	
10170	 1	   0	              9	              12	                       108	
10175	 0	   0	              9	              12	                       108	
10180	 1	   0	              9	              12	                       108	
10185	 0	   0	              9	              12	                       108	
10190	 1	   1	              9	              12	                         0	
10195	 0	   1	              9	              12	                         0	
10200	 1	   0	              9	              12	                         0	
10205	 0	   0	              9	              12	                         0	
10210	 1	   0	              9	              12	                       108	
10215	 0	   0	              9	              12	                       108	
10220	 1	   0	              9	              12	                       108	
10225	 0	   0	              9	              12	                       108	
10230	 1	   0	              9	              12	                       108	
10235	 0	   0	              9	              12	                       108	
10240	 1	   0	              9	              12	                       108	
10245	 0	   0	              9	              12	                       108	
10250	 1	   0	              9	              12	                       108	
10255	 0	   0	              9	              12	                       108	
10260	 1	   0	              9	              12	                       108	
10265	 0	   0	              9	              12	                       108	
10270	 1	   0	              9	              12	                       108	
10275	 0	   0	              9	              12	                       108	
10280	 1	   0	              9	              12	                       108	
10285	 0	   0	              9	              12	                       108	
10290	 1	   0	              9	              12	                       108	
10295	 0	   0	              9	              12	                       108	
10300	 1	   1	              9	              12	                         0	
10305	 0	   1	              9	              12	                         0	
10310	 1	   0	              9	              12	                         0	
10315	 0	   0	              9	              12	                         0	
10320	 1	   0	              9	              12	                       108	
10325	 0	   0	              9	              12	                       108	
10330	 1	   0	              9	              12	                       108	
10335	 0	   0	              9	              12	                       108	
10340	 1	   0	              9	              12	                       108	
10345	 0	   0	              9	              12	                       108	
10350	 1	   0	              9	              12	                       108	
10355	 0	   0	              9	              12	                       108	
10360	 1	   0	              9	              12	                       108	
10365	 0	   0	              9	              12	                       108	
10370	 1	   0	              9	              12	                       108	
10375	 0	   0	              9	              12	                       108	
10380	 1	   0	              9	              12	                       108	
10385	 0	   0	              9	              12	                       108	
10390	 1	   0	              9	              12	                       108	
10395	 0	   0	              9	              12	                       108	
10400	 1	   0	              9	              12	                       108	
10405	 0	   0	              9	              12	                       108	
10410	 1	   1	              9	              12	                         0	
10415	 0	   1	              9	              12	                         0	
10420	 1	   0	              9	              12	                         0	
10425	 0	   0	              9	              12	                         0	
10430	 1	   0	              9	              12	                       108	
10435	 0	   0	              9	              12	                       108	
10440	 1	   0	              9	              12	                       108	
10445	 0	   0	              9	              12	                       108	
10450	 1	   0	              9	              12	                       108	
10455	 0	   0	              9	              12	                       108	
10460	 1	   0	              9	              12	                       108	
10465	 0	   0	              9	              12	                       108	
10470	 1	   0	              9	              12	                       108	
10475	 0	   0	              9	              12	                       108	
10480	 1	   0	              9	              12	                       108	
10485	 0	   0	              9	              12	                       108	
10490	 1	   0	              9	              12	                       108	
10495	 0	   0	              9	              12	                       108	
10500	 1	   0	              9	              12	                       108	
10505	 0	   0	              9	              12	                       108	
